,subnum,trial,level,response,correctanswer,age.yrs,correct,rt1,coder,male,g.present,size,size.codable,rt2,base.threshold,motor.threshold,spatial.threshold,motor.effect,spatial.effect,difficulty,movesmin,movesmax,verbalizing,max.diff,min.diff,movestype,prop.moves,movestype.01,year,answered,timeout,difficulty.course,problem1,problem2,problem3,problem4,problem5,problem6,problem7,problem8,problem9,problem10,problem11,problem12,moves
3193,2552,55,7,398,389,9.289527721,0,4.74,CK,0,1,3,0,6.05,6.19047619,,,,,0.80952381,,,y,,,,,,y2012,1,0,Threshold and Above,98,30,70,67,54,70,0,0,0,0,0,0,18
3194,2552,38,11,-1,536,9.289527721,0,10,ES,0,1,3,0,10,6.19047619,,,,,4.80952381,,,y,,,,,,y2012,0,1,Threshold and Above,18,37,63,78,93,78,49,44,45,31,0,0,39
3195,2552,39,11,-1,628,9.289527721,0,10,CK,0,1,3,0,10,6.19047619,,,,,4.80952381,,,y,,,,,,y2012,0,1,Threshold and Above,51,51,82,79,64,38,81,53,35,94,0,0,37
3196,2553,1,1,78,78,11.14579055,1,4.94,CK,1,1,2,1,6.32,6.327272727,,,,,-5.327272727,3,6,,1,-2,same,1.2,no,y2012,1,0,Below Threshold,4,74,0,0,0,0,0,0,0,0,0,0,5
3197,2553,27,7,418,418,11.14579055,1,6.64,ES,1,1,4,0,9.07,6.327272727,,,,,0.672727273,,,n,,,,,,y2012,1,0,Threshold and Above,84,75,94,92,22,51,0,0,0,0,0,0,24
3198,2553,33,9,-1,431,11.14579055,0,10,HF,1,1,3,1,10,6.327272727,,,,,2.672727273,21,35,,1,-13,same,1.029411765,no,y2012,0,1,Threshold and Above,66,78,58,50,88,39,24,28,0,0,0,0,34
3199,2553,2,1,92,92,11.14579055,1,6.07,CK,1,1,2,1,8.04,6.327272727,,,,,-5.327272727,3,5,,-2,-4,skip,0.714285714,skip,y2012,1,0,Below Threshold,9,83,0,0,0,0,0,0,0,0,0,0,7
3200,2553,21,5,286,286,11.14579055,1,4.79,ES,1,1,2,1,7.24,6.327272727,,,,,-1.327272727,7,11,n,-3,-7,skip,0.785714286,skip,y2012,1,0,Below Threshold,63,80,99,44,0,0,0,0,0,0,0,0,14
3201,2553,43,9,-1,405,11.14579055,0,10,CK,1,1,4,0,10,6.327272727,,,,,2.672727273,,,,,,,,,y2012,0,1,Threshold and Above,62,49,22,14,64,80,67,47,0,0,0,0,29
3202,2553,44,9,-1,471,11.14579055,0,10,ES,1,1,3,0,10,6.327272727,,,,,2.672727273,,,,,,,,,y2012,0,1,Threshold and Above,94,59,23,68,32,75,27,93,0,0,0,0,35
3203,2553,34,8,485,485,11.14579055,1,6.83,CK,1,1,2,1,10.01,6.327272727,,,,,1.672727273,10,18,,-7,-15,skip,0.72,skip,y2012,1,0,Threshold and Above,90,70,85,38,63,92,47,0,0,0,0,0,25
3204,2553,37,9,307,307,11.14579055,1,7.34,CK,1,1,3,1,9.68,6.327272727,,,,,2.672727273,18,30,,-1,-13,skip,0.967741935,skip,y2012,1,0,Threshold and Above,26,19,45,77,63,31,29,17,0,0,0,0,31
3205,2553,49,7,237,237,11.14579055,1,5.37,ES,1,1,2,1,8.25,6.327272727,,,,,0.672727273,10,20,,-2,-12,skip,0.909090909,skip,y2012,1,0,Threshold and Above,18,59,15,45,54,46,0,0,0,0,0,0,22
3206,2553,54,8,361,361,11.14579055,1,7,CK,1,1,3,1,8.26,6.327272727,,,,,1.672727273,16,27,,7,-4,same,1.35,no,y2012,1,0,Threshold and Above,32,80,30,61,46,29,83,0,0,0,0,0,20
3207,2556,8,3,-1,152,8.709103354,0,10,CK,1,1,1,1,10,3.258064516,,,,,-0.258064516,4,6,y,-4,-6,skip,0.6,skip,y2012,0,1,Below Threshold,59,93,0,0,0,0,0,0,0,0,0,0,10
3208,2556,17,4,23,195,8.709103354,0,8.01,CK,1,1,1,1,8.83,3.258064516,,,,,0.741935484,1,3,y,-8,-10,skip,0.272727273,skip,y2012,1,0,Threshold and Above,95,33,67,0,0,0,0,0,0,0,0,0,11
3209,2556,24,2,73,73,8.709103354,1,7.92,CK,1,1,1,0,8.43,3.258064516,,,,,-1.258064516,,,y,,,,,,y2012,1,0,Below Threshold,18,55,0,0,0,0,0,0,0,0,0,0,6
3210,2556,37,3,166,161,8.709103354,0,5.4,CK,1,1,1,1,6.43,3.258064516,,,,,-0.258064516,4,9,y,2,-3,same,1.285714286,no,y2012,1,0,Below Threshold,64,97,0,0,0,0,0,0,0,0,0,0,7
3211,2556,49,5,-1,326,8.709103354,0,10,ES,1,1,1,1,10,3.258064516,,,,,1.741935484,5,9,y,-8,-12,skip,0.529411765,skip,y2012,0,1,Threshold and Above,98,77,58,93,0,0,0,0,0,0,0,0,17
3212,2556,28,4,-1,237,8.709103354,0,10,ES,1,1,1,1,10,3.258064516,,,,,0.741935484,4,6,y,-5,-7,skip,0.545454545,skip,y2012,0,1,Threshold and Above,75,83,79,0,0,0,0,0,0,0,0,0,11
3213,2556,34,4,22,234,8.709103354,0,4.91,CK,1,1,1,1,7.46,3.258064516,,,,,0.741935484,5,8,y,-3,-6,skip,0.727272727,skip,y2012,1,0,Threshold and Above,85,56,93,0,0,0,0,0,0,0,0,0,11
3214,2556,56,5,-1,160,8.709103354,0,10,CK,1,1,1,1,10,3.258064516,,,,,1.741935484,3,6,y,-8,-11,skip,0.428571429,skip,y2012,0,1,Threshold and Above,54,45,12,49,0,0,0,0,0,0,0,0,14
3215,2556,62,5,-1,363,8.709103354,0,10,CK,1,1,1,1,10,3.258064516,,,,,1.741935484,4,9,y,-7,-12,skip,0.5625,skip,y2012,0,1,Threshold and Above,86,93,98,86,0,0,0,0,0,0,0,0,16
3216,2556,53,4,52,52,8.709103354,1,7.81,CK,1,1,1,0,8.87,3.258064516,,,,,0.741935484,,,n,,,,,,y2012,1,0,Threshold and Above,19,12,21,0,0,0,0,0,0,0,0,0,10
3217,2556,55,5,202,202,8.709103354,1,8.5,ES,1,1,1,1,9.48,3.258064516,,,,,1.741935484,6,12,y,1,-5,same,1.090909091,no,y2012,1,0,Threshold and Above,28,54,70,50,0,0,0,0,0,0,0,0,11
3218,2557,24,4,175,176,9.368925394,0,5.32,CK,0,1,3,1,6.49,2.754098361,,,,,1.245901639,7,12,y,3,-2,same,1.333333333,no,y2012,1,0,Threshold and Above,77,80,19,0,0,0,0,0,0,0,0,0,9
3219,2557,28,4,-1,174,9.368925394,0,10,CK,0,1,3,1,10,2.754098361,,,,,1.245901639,8,12,y,0,-4,same,1,no,y2012,0,1,Threshold and Above,71,75,28,0,0,0,0,0,0,0,0,0,12
3220,2557,31,3,-1,133,9.368925394,0,10,CK,0,1,3,1,10,2.754098361,,,,,0.245901639,10,17,y,9,2,extra,2.125,no,y2012,0,1,Threshold and Above,37,96,0,0,0,0,0,0,0,0,0,0,8
3221,2557,33,3,-1,132,9.368925394,0,6.51,CK,0,1,2,1,6.53,2.754098361,,,,,0.245901639,5,9,y,0,-4,same,1,no,y2012,0,1,Threshold and Above,56,76,0,0,0,0,0,0,0,0,0,0,9
3222,2557,37,1,-1,69,9.368925394,0,5.9,ES,0,1,2,1,5.92,2.754098361,,,,,-1.754098361,5,9,y,5,1,extra,2.25,no,y2012,0,1,Below Threshold,50,19,0,0,0,0,0,0,0,0,0,0,4
3223,2557,39,1,-1,25,9.368925394,0,3.41,ES,0,1,2,1,3.41,2.754098361,,,,,-1.754098361,4,5,n,0,-1,same,1,no,y2012,0,1,Below Threshold,8,17,0,0,0,0,0,0,0,0,0,0,5
3224,2557,50,3,105,105,9.368925394,1,4.17,ES,0,1,3,1,5.4,2.754098361,,,,,0.245901639,4,7,y,1,-2,same,1.166666667,no,y2012,1,0,Threshold and Above,22,83,0,0,0,0,0,0,0,0,0,0,6
3225,2557,51,3,70,70,9.368925394,1,3.15,CK,0,1,2,1,3.81,2.754098361,,,,,0.245901639,5,8,y,2,-1,same,1.333333333,no,y2012,1,0,Threshold and Above,42,28,0,0,0,0,0,0,0,0,0,0,6
3226,2557,61,3,101,101,9.368925394,1,3.47,ES,0,1,3,1,4.6,2.754098361,,,,,0.245901639,5,7,m,-2,-4,skip,0.777777778,skip,y2012,1,0,Threshold and Above,16,85,0,0,0,0,0,0,0,0,0,0,9
3227,2557,18,4,-1,154,9.368925394,0,10,CK,0,1,2,1,10,2.754098361,,,,,1.245901639,14,25,y,14,3,extra,2.272727273,no,y2012,0,1,Threshold and Above,66,17,71,0,0,0,0,0,0,0,0,0,11
3228,2557,20,3,100,100,9.368925394,1,3.4,CK,0,1,2,1,4.2,2.754098361,,,,,0.245901639,5,8,n,0,-3,same,1,no,y2012,1,0,Threshold and Above,85,15,0,0,0,0,0,0,0,0,0,0,8
3229,2558,5,2,55,55,9.368925394,1,2.68,CK,1,1,2,1,3.18,4.696428571,,,,,-2.696428571,4,7,,1,-2,same,1.166666667,no,y2012,1,0,Below Threshold,33,22,0,0,0,0,0,0,0,0,0,0,6
3230,2558,8,3,152,152,9.368925394,1,3.95,HF,1,1,3,1,5.28,4.696428571,,,,,-1.696428571,4,7,,-2,-5,skip,0.777777778,skip,y2012,1,0,Below Threshold,55,97,0,0,0,0,0,0,0,0,0,0,9
3231,2558,14,3,144,144,9.368925394,1,3.15,ES,1,1,2,1,3.84,4.696428571,,,,,-1.696428571,5,7,m,-1,-3,skip,0.875,skip,y2012,1,0,Below Threshold,47,97,0,0,0,0,0,0,0,0,0,0,8
3232,2558,34,4,107,107,9.368925394,1,4.2,CK,1,1,2,1,6.15,4.696428571,,,,,-0.696428571,6,10,n,-1,-5,skip,0.909090909,skip,y2012,1,0,Below Threshold,78,18,11,0,0,0,0,0,0,0,0,0,11
3233,2558,36,4,192,192,9.368925394,1,6.25,CK,1,1,2,1,8.28,4.696428571,,,,,-0.696428571,6,10,m,-1,-5,skip,0.909090909,skip,y2012,1,0,Below Threshold,54,51,87,0,0,0,0,0,0,0,0,0,11
3234,2558,38,5,-1,235,9.368925394,0,10,CK,1,1,2,1,10,4.696428571,,,,,0.303571429,10,19,m,5,-4,same,1.357142857,no,y2012,0,1,Threshold and Above,34,72,37,92,0,0,0,0,0,0,0,0,14
3235,2558,46,6,337,337,9.368925394,1,8.05,ES,1,,,0,9.17,4.696428571,,,,,1.303571429,,,,,,,,,y2012,1,0,Threshold and Above,86,24,83,81,63,0,0,0,0,0,0,0,21
3236,2558,49,5,228,228,9.368925394,1,5.71,HF,1,,,1,6.81,4.696428571,,,,,0.303571429,,,,,,,,,y2012,1,0,Threshold and Above,68,36,99,25,0,0,0,0,0,0,0,0,18
3237,2558,51,5,141,141,9.368925394,1,5.79,CK,1,1,2,1,9.78,4.696428571,,,,,0.303571429,8,14,,0,-6,same,1,no,y2012,1,0,Threshold and Above,14,44,35,48,0,0,0,0,0,0,0,0,14
3238,2558,53,6,344,344,9.368925394,1,7.41,CK,1,1,2,1,8.37,4.696428571,,,,,1.303571429,12,19,y,-6,-13,skip,0.76,skip,y2012,1,0,Threshold and Above,57,93,78,69,47,0,0,0,0,0,0,0,25
3239,2558,54,6,232,231,9.368925394,0,9.06,CK,1,1,2,1,9.77,4.696428571,,,,,1.303571429,10,19,m,1,-8,same,1.055555556,no,y2012,1,0,Threshold and Above,26,57,25,32,91,0,0,0,0,0,0,0,18
3240,2558,55,7,-1,394,9.368925394,0,10,CK,1,1,2,1,10,4.696428571,,,,,2.303571429,13,24,y,0,-11,same,1,no,y2012,0,1,Threshold and Above,89,79,93,18,52,63,0,0,0,0,0,0,24
3241,2558,17,4,182,182,9.368925394,1,4.24,CK,1,1,2,1,6,4.696428571,,,,,-0.696428571,5,9,,2,-2,same,1.285714286,no,y2012,1,0,Below Threshold,40,53,89,0,0,0,0,0,0,0,0,0,7
3242,2558,25,5,201,201,9.368925394,1,7.6,CK,1,1,2,1,8.73,4.696428571,,,,,0.303571429,10,14,,-4,-8,skip,0.777777778,skip,y2012,1,0,Threshold and Above,14,74,46,67,0,0,0,0,0,0,0,0,18
3243,2559,5,1,71,71,9.46201232,1,5.34,HF,0,1,,0,7.36,4,,,,,-3,,,,,,,,,y2012,1,0,Below Threshold,50,21,0,0,0,0,0,0,0,0,0,0,3
3244,2559,11,3,103,103,9.46201232,1,3.54,CK,0,1,2,0,5.27,4,,,,,-1,,,,,,,,,y2012,1,0,Below Threshold,69,34,0,0,0,0,0,0,0,0,0,0,10
3245,2559,31,6,-1,182,9.46201232,0,10,CK,0,1,1,1,10,4,,,,,2,7,14,,-2,-9,skip,0.875,skip,y2012,0,1,Threshold and Above,22,64,52,25,19,0,0,0,0,0,0,0,16
3246,2559,36,5,-1,170,9.46201232,0,10,CK,0,1,2,1,10,4,,,,,1,7,12,,-3,-8,skip,0.8,skip,y2012,0,1,Threshold and Above,55,18,68,29,0,0,0,0,0,0,0,0,15
3247,2559,43,4,139,139,9.46201232,1,4.39,ES,0,1,2,1,6.06,4,,,,,0,5,7,,-2,-4,skip,0.777777778,skip,y2012,1,0,Threshold and Above,29,89,21,0,0,0,0,0,0,0,0,0,9
3248,2559,45,4,155,155,9.46201232,1,4.28,HF,0,1,3,1,5.18,4,,,,,0,4,6,,-2,-4,skip,0.75,skip,y2012,1,0,Threshold and Above,40,22,93,0,0,0,0,0,0,0,0,0,8
3249,2559,48,5,195,195,9.46201232,1,6.14,ES,0,1,2,0,7.76,4,,,,,1,,,n,,,,,,y2012,1,0,Threshold and Above,71,17,44,63,0,0,0,0,0,0,0,0,16
3250,2559,53,5,171,171,9.46201232,1,6.92,ES,0,1,3,0,8.79,4,,,,,1,,,,,,,,,y2012,1,0,Threshold and Above,28,77,22,44,0,0,0,0,0,0,0,0,16
3251,2559,55,6,350,250,9.46201232,0,7.85,ES,0,1,2,0,9.68,4,,,,,2,,,,,,,,,y2012,1,0,Threshold and Above,50,83,26,25,66,0,0,0,0,0,0,0,18
3252,2559,57,6,-1,450,9.46201232,0,10,CK,0,1,2,1,10,4,,,,,2,7,14,,-2,-9,skip,0.875,skip,y2012,0,1,Threshold and Above,72,92,98,98,90,0,0,0,0,0,0,0,16
3253,2559,18,3,101,101,9.46201232,1,3.9,ES,0,1,1,1,5.4,4,,,,,-1,4,6,,-3,-5,skip,0.666666667,skip,y2012,1,0,Below Threshold,48,53,0,0,0,0,0,0,0,0,0,0,9
3254,2559,29,5,223,223,9.46201232,1,5.42,ES,0,1,1,1,7.82,4,,,,,1,3,8,,-4,-9,skip,0.666666667,skip,y2012,1,0,Threshold and Above,15,78,40,90,0,0,0,0,0,0,0,0,12
3255,2560,18,6,364,364,9.125256674,1,7.55,CK,1,1,2,1,8.78,6.388888889,,,,,-0.388888889,6,11,,-11,-16,skip,0.5,skip,y2012,1,0,Below Threshold,79,65,79,92,49,0,0,0,0,0,0,0,22
3256,2560,19,7,-1,374,9.125256674,0,10,CK,1,1,2,1,10,6.388888889,,,,,0.611111111,7,13,n,-11,-17,skip,0.541666667,skip,y2012,0,1,Threshold and Above,83,13,76,93,83,26,0,0,0,0,0,0,24
3257,2560,25,7,282,282,9.125256674,1,7.58,CK,1,1,1,1,9.06,6.388888889,,,,,0.611111111,8,12,,-11,-15,skip,0.52173913,skip,y2012,1,0,Threshold and Above,36,64,21,47,15,99,0,0,0,0,0,0,23
3258,2560,48,10,-1,485,9.125256674,0,10,CK,1,1,1,0,10,6.388888889,,,,,3.611111111,,,,,,,,,y2012,0,1,Threshold and Above,46,44,45,95,22,88,34,77,34,0,0,0,36
3259,2560,54,8,-1,295,9.125256674,0,10,CK,1,1,1,1,10,6.388888889,,,,,1.611111111,11,26,m,2,-13,same,1.083333333,no,y2012,0,1,Threshold and Above,47,92,53,37,36,15,15,0,0,0,0,0,24
3260,2560,36,8,482,482,9.125256674,1,8.17,CK,1,1,2,1,9.26,6.388888889,,,,,1.611111111,12,17,,-7,-12,skip,0.708333333,skip,y2012,1,0,Threshold and Above,96,80,59,91,29,50,77,0,0,0,0,0,24
3261,2560,37,9,-1,383,9.125256674,0,10,CK,1,1,1,1,10,6.388888889,,,,,2.611111111,9,15,,-14,-20,skip,0.517241379,skip,y2012,0,1,Threshold and Above,28,23,33,45,74,51,38,91,0,0,0,0,29
3262,2561,29,6,292,292,10.53524983,1,7.97,HF,1,1,2,1,9.19,4.714285714,,,,,1.285714286,10,12,n,-4,-6,skip,0.75,skip,y2012,1,0,Threshold and Above,52,86,91,11,52,0,0,0,0,0,0,0,16
3263,2561,31,7,269,363,10.53524983,0,7.01,CK,1,1,3,1,8.51,4.714285714,,,,,2.285714286,11,16,n,-8,-13,skip,0.666666667,skip,y2012,1,0,Threshold and Above,99,51,27,51,59,76,0,0,0,0,0,0,24
3264,2561,10,2,65,65,10.53524983,1,1.87,CK,1,0,,1,2.39,4.714285714,,,,,-2.714285714,,,n,,,,,,y2012,1,0,Below Threshold,63,2,0,0,0,0,0,0,0,0,0,0,5
3265,2561,27,5,158,158,10.53524983,1,7.84,HF,1,1,3,1,9.23,4.714285714,,,,,0.285714286,12,14,y,1,-1,same,1.076923077,no,y2012,1,0,Threshold and Above,22,57,12,67,0,0,0,0,0,0,0,0,13
3266,2561,43,7,305,399,10.53524983,0,7.14,CK,1,1,3,1,8.21,4.714285714,,,,,2.285714286,13,20,,1,-6,same,1.052631579,no,y2012,1,0,Threshold and Above,89,86,40,32,61,91,0,0,0,0,0,0,19
3267,2561,48,6,-1,178,10.53524983,0,10,HF,1,1,3,1,10,4.714285714,,,,,1.285714286,13,21,n,4,-4,same,1.235294118,no,y2012,0,1,Threshold and Above,73,18,36,19,32,0,0,0,0,0,0,0,17
3268,2561,35,6,166,166,10.53524983,1,5.77,CK,1,1,2,1,6.65,4.714285714,,,,,1.285714286,9,13,n,0,-4,same,1,no,y2012,1,0,Threshold and Above,41,11,44,30,40,0,0,0,0,0,0,0,13
3269,2561,39,7,179,151,10.53524983,0,7.72,CK,1,1,2,1,8.85,4.714285714,,,,,2.285714286,13,20,y,0,-7,same,1,no,y2012,1,0,Threshold and Above,19,14,27,17,14,60,0,0,0,0,0,0,20
3270,2561,59,6,220,221,10.53524983,0,8.17,HF,1,1,3,1,9.04,4.714285714,,,,,1.285714286,12,26,,7,-7,same,1.368421053,no,y2012,1,0,Threshold and Above,28,59,96,19,19,0,0,0,0,0,0,0,19
3271,2561,51,5,208,210,10.53524983,0,5.07,CK,1,1,2,1,6.69,4.714285714,,,,,0.285714286,6,12,n,-5,-11,skip,0.705882353,skip,y2012,1,0,Threshold and Above,58,75,65,12,0,0,0,0,0,0,0,0,17
3272,2561,55,5,253,253,10.53524983,1,5.45,CK,1,1,2,1,6.07,4.714285714,,,,,0.285714286,10,14,n,0,-4,same,1,no,y2012,1,0,Threshold and Above,28,95,91,39,0,0,0,0,0,0,0,0,14
3273,2562,3,1,94,94,8.804928131,1,4.42,ES,0,1,2,1,6.08,3.944444444,,,,,-2.944444444,3,5,y,0,-2,same,1,no,y2012,1,0,Below Threshold,13,81,0,0,0,0,0,0,0,0,0,0,5
3274,2562,15,5,165,165,8.804928131,1,5.33,CK,0,1,2,0,6.58,3.944444444,,,,,1.055555556,,,y,,,,,,y2012,1,0,Threshold and Above,50,40,17,58,0,0,0,0,0,0,0,0,10
3275,2562,19,3,124,133,8.804928131,0,5.3,ES,0,1,1,1,6.76,3.944444444,,,,,-0.944444444,4,8,y,0,-4,same,1,no,y2012,1,0,Below Threshold,37,96,0,0,0,0,0,0,0,0,0,0,8
3276,2562,24,2,85,85,8.804928131,1,4.67,CK,0,1,1,1,6.1,3.944444444,,,,,-1.944444444,2,4,y,-2,-4,skip,0.666666667,skip,y2012,1,0,Below Threshold,57,28,0,0,0,0,0,0,0,0,0,0,6
3277,2562,26,3,152,152,8.804928131,1,5.76,CK,0,1,2,0,8.13,3.944444444,,,,,-0.944444444,,,y,,,,,,y2012,1,0,Below Threshold,59,93,0,0,0,0,0,0,0,0,0,0,10
3278,2562,30,4,223,223,8.804928131,1,5.75,CK,0,1,2,0,7.45,3.944444444,,,,,0.055555556,,,y,,,,,,y2012,1,0,Threshold and Above,61,76,86,0,0,0,0,0,0,0,0,0,13
3279,2562,34,4,176,176,8.804928131,1,4.97,CK,0,1,2,1,7.2,3.944444444,,,,,0.055555556,4,9,y,0,-5,same,1,no,y2012,1,0,Threshold and Above,38,98,40,0,0,0,0,0,0,0,0,0,9
3280,2562,41,4,112,111,8.804928131,0,5.46,CK,0,1,2,0,6.85,3.944444444,,,,,0.055555556,,,y,,,,,,y2012,1,0,Threshold and Above,36,49,26,0,0,0,0,0,0,0,0,0,13
3281,2562,45,5,191,191,8.804928131,1,6.49,CK,0,1,2,0,9.43,3.944444444,,,,,1.055555556,,,y,,,,,,y2012,1,0,Threshold and Above,22,52,43,74,0,0,0,0,0,0,0,0,14
3282,2562,51,5,230,240,8.804928131,0,5.72,HF,0,1,2,1,7.6,3.944444444,,,,,1.055555556,11,13,y,2,0,same,1.181818182,no,y2012,1,0,Threshold and Above,50,43,61,86,0,0,0,0,0,0,0,0,11
3283,2562,52,6,-1,257,8.804928131,0,10,CK,0,1,2,1,10,3.944444444,,,,,2.055555556,6,11,y,-3,-8,skip,0.785714286,skip,y2012,0,1,Threshold and Above,67,52,30,70,38,0,0,0,0,0,0,0,14
3284,2562,5,2,71,71,8.804928131,1,5.67,CK,0,1,2,1,6.94,3.944444444,,,,,-1.944444444,3,5,y,1,-1,same,1.25,no,y2012,1,0,Below Threshold,31,40,0,0,0,0,0,0,0,0,0,0,4
3285,2562,11,4,101,101,8.804928131,1,5.57,CK,0,1,2,1,7.3,3.944444444,,,,,0.055555556,5,8,y,-1,-4,skip,0.888888889,skip,y2012,1,0,Threshold and Above,31,11,59,0,0,0,0,0,0,0,0,0,9
3286,2563,1,1,72,72,9.514031485,1,5.78,HF,1,0,,1,8.49,6.862068966,,,,,-5.862068966,,,n,,,,,,y2012,1,0,Below Threshold,60,12,0,0,0,0,0,0,0,0,0,0,4
3287,2563,15,5,279,279,9.514031485,1,4.79,CK,1,1,2,1,7.1,6.862068966,,,,,-1.862068966,16,33,y,18,1,extra,2.2,no,y2012,1,0,Below Threshold,84,97,22,76,0,0,0,0,0,0,0,0,15
3288,2563,20,7,333,333,9.514031485,1,5.6,CK,1,1,2,1,6.32,6.862068966,,,,,0.137931034,6,14,y,-7,-15,skip,0.666666667,skip,y2012,1,0,Threshold and Above,43,34,72,37,92,55,0,0,0,0,0,0,21
3289,2563,24,6,217,217,9.514031485,1,4.97,CK,1,1,2,1,6.66,6.862068966,,,,,-0.862068966,8,13,y,-1,-6,skip,0.928571429,skip,y2012,1,0,Below Threshold,55,21,59,14,68,0,0,0,0,0,0,0,14
3290,2563,29,8,396,396,9.514031485,1,6.52,CK,1,1,,0,8.03,6.862068966,,,,,1.137931034,,,m,,,,,,y2012,1,0,Threshold and Above,24,57,98,85,28,68,36,0,0,0,0,0,23
3291,2563,39,9,563,563,9.514031485,1,6.49,CK,1,1,2,0,7.36,6.862068966,,,,,2.137931034,,,y,,,,,,y2012,1,0,Threshold and Above,80,68,95,91,51,61,32,85,0,0,0,0,29
3292,2563,41,10,542,542,9.514031485,1,8.82,HF,1,1,1,0,9.93,6.862068966,,,,,3.137931034,,,y,,,,,,y2012,1,0,Threshold and Above,42,81,38,32,99,72,41,73,64,0,0,0,33
3293,2563,49,9,392,392,9.514031485,1,7.2,CK,1,1,2,1,8.56,6.862068966,,,,,2.137931034,13,25,y,-5,-17,skip,0.833333333,skip,y2012,1,0,Threshold and Above,40,88,70,24,76,29,28,37,0,0,0,0,30
3294,2563,51,9,433,443,9.514031485,0,7.14,HF,1,1,1,1,7.94,6.862068966,,,,,2.137931034,18,28,y,-3,-13,skip,0.903225806,skip,y2012,1,0,Threshold and Above,56,49,27,99,18,86,33,75,0,0,0,0,31
3295,2563,53,10,440,441,9.514031485,0,6.86,ES,1,1,2,1,7.75,6.862068966,,,,,3.137931034,15,34,m,2,-17,same,1.0625,no,y2012,1,0,Threshold and Above,44,31,75,13,36,40,89,84,29,0,0,0,32
3296,2563,56,9,435,438,9.514031485,0,7.69,CK,1,1,2,1,8.82,6.862068966,,,,,2.137931034,14,26,y,-5,-17,skip,0.838709677,skip,y2012,1,0,Threshold and Above,69,95,87,11,35,24,56,61,0,0,0,0,31
3297,2563,2,1,-1,93,9.514031485,0,10,CK,1,1,1,0,10,6.862068966,,,,,-5.862068966,,,n,,,,,,y2012,0,1,Below Threshold,23,70,0,0,0,0,0,0,0,0,0,0,4
3298,2563,7,3,101,101,9.514031485,1,3.06,CK,1,1,,0,3.87,6.862068966,,,,,-3.862068966,,,n,,,,,,y2012,1,0,Below Threshold,48,53,0,0,0,0,0,0,0,0,0,0,9
3299,2564,3,1,27,27,11.10198494,1,3.25,CK,0,1,1,1,4.57,4.696428571,,,,,-3.696428571,2,3,y,0,-1,same,1,no,y2012,1,0,Below Threshold,2,25,0,0,0,0,0,0,0,0,0,0,3
3300,2564,14,3,152,152,11.10198494,1,3.76,ES,0,1,2,0,6.09,4.696428571,,,,,-1.696428571,,,,,,,,,y2012,1,0,Below Threshold,59,93,0,0,0,0,0,0,0,0,0,0,10
3301,2564,17,4,173,173,11.10198494,1,4.03,ES,0,1,4,0,6.07,4.696428571,,,,,-0.696428571,,,y,,,,,,y2012,1,0,Below Threshold,48,79,46,0,0,0,0,0,0,0,0,0,12
3302,2564,19,5,1,208,11.10198494,0,5.35,CK,0,1,3,1,9.97,4.696428571,,,,,0.303571429,6,13,y,-6,-13,skip,0.684210526,skip,y2012,1,0,Threshold and Above,87,63,29,29,0,0,0,0,0,0,0,0,19
3303,2564,20,5,254,254,11.10198494,1,6.42,ES,0,1,4,0,8.05,4.696428571,,,,,0.303571429,,,y,,,,,,y2012,1,0,Threshold and Above,25,70,77,82,0,0,0,0,0,0,0,0,12
3304,2564,26,5,234,234,11.10198494,1,4.92,CK,0,1,4,0,6.46,4.696428571,,,,,0.303571429,,,y,,,,,,y2012,1,0,Threshold and Above,45,51,93,45,0,0,0,0,0,0,0,0,12
3305,2564,28,6,-1,285,11.10198494,0,10,CK,0,1,3,0,10,4.696428571,,,,,1.303571429,,,y,,,,,,y2012,0,1,Threshold and Above,67,20,76,57,65,0,0,0,0,0,0,0,17
3306,2564,32,5,185,185,11.10198494,1,5.13,CK,0,1,3,1,6.58,4.696428571,,,,,0.303571429,6,12,,-5,-11,skip,0.705882353,skip,y2012,1,0,Threshold and Above,67,67,23,28,0,0,0,0,0,0,0,0,17
3307,2564,38,7,326,342,11.10198494,0,8,ES,0,1,3,0,8.63,4.696428571,,,,,2.303571429,,,y,,,,,,y2012,1,0,Threshold and Above,49,56,83,20,53,81,0,0,0,0,0,0,22
3308,2564,52,6,283,283,11.10198494,1,6.23,CK,0,1,3,0,7.6,4.696428571,,,,,1.303571429,,,,,,,,,y2012,1,0,Threshold and Above,78,29,92,30,54,0,0,0,0,0,0,0,19
3309,2564,6,2,61,61,11.10198494,1,3.34,CK,0,,,0,6.41,4.696428571,,,,,-2.696428571,,,n,,,,,,y2012,1,0,Below Threshold,61,0,0,0,0,0,0,0,0,0,0,0,3
3310,2564,8,3,114,114,11.10198494,1,6.1,CK,0,1,3,1,8.01,4.696428571,,,,,-1.696428571,4,7,y,-1,-4,skip,0.875,skip,y2012,1,0,Below Threshold,46,68,0,0,0,0,0,0,0,0,0,0,8
3311,2565,10,3,70,70,12.94182067,1,3.86,CK,1,1,2,1,5.16,3.75,,,,,-0.75,5,10,,4,-1,same,1.666666667,no,y2012,1,0,Below Threshold,42,28,0,0,0,0,0,0,0,0,0,0,6
3312,2565,14,4,186,186,12.94182067,1,7.36,CK,1,1,2,1,8.6,3.75,,,,,0.25,9,17,,3,-5,same,1.214285714,no,y2012,1,0,Threshold and Above,98,26,62,0,0,0,0,0,0,0,0,0,14
